brand,model,year,price,fuelType,gearType,totalKm,HorsePowers,color,id
Skoda, Octavia,2013,26700, Дизел, Автоматични скорости,201500,184,Бял металик,62af59949b2bdcd0560901b3
Nissan, X-Trail,2002,3700, Дизел, Ръчни скорости,220000,114,Син металик,6265b0b85fb609318200d8c2
Peugeot, 107,2012,11600, Бензин, Автоматични скорости,36000,68,Червен,6243152d08acf771b6696245
VW, Bora,2001,2999, Дизел, Ръчни скорости,205541,90,Тъмно зелен,62ea9ef645802bb9dc028af4
Toyota, RAV,1997,7199, Бензин, Ръчни скорости,123540,130,Зелен,62f23ad283a63321a60ebba4
Mercedes-Benz, S,2007,30000, Бензин, Автоматични скорости,237000,340,Черен,61af3c9cd49bfd741558da82
Mercedes-Benz, A,2014,30900, Бензин, Автоматични скорости,215400,211,Сив металик,62af63c84979b738f20ff242
Audi, A3,2009,6500, Бензин, Ръчни скорости,290000,124,Сребърен,62dfcc8d1a241405060db4f2
VW, Touran,2011,13200, Дизел, Автоматични скорости,172000,105,Бял,6274c7324b31a776610484d2
Seat, Alhambra,2004,5700, Дизел, Автоматични скорости,270000,116,Тъмно сив,62e7500e17d296f384083c52
Chevrolet, Kalos,2005,1900, Газ/Бензин, Ръчни скорости,299000,83,Жълт,62cfc818ae541ec7d0005c62
VW, Amarok,2011,27900, Дизел, Ръчни скорости,135000,163,Кафяв,62fb572f5cfd0ae9bd003452
Opel, Zafira,2004,3200, Метан/Бензин, Ръчни скорости,260000,97,Бордо металик,62fb5738b60ad17ab60ed2f2
Mercedes-Benz, S,2006,19500, Дизел, Автоматични скорости,220000,234,Тъмно син металик,5da41a31a97fce0464323e83
Hyundai, i30,2019,28000, Бензин, Автоматични скорости,65350,140,Бял металик,626efafd355029cc94027c93
Mercedes-Benz, S,2011,45000, Бензин, Автоматични скорости,63000,273,Кафяв металик,5f5b33960a919a0ec935bc62
Mazda, 6,2003,3399, Газ/Бензин, Ръчни скорости,230000,120,Сив,62fb56e8927aca1db100b945
Mercedes-Benz, C,1999,5000, Дизел, Автоматични скорости,176300,102,Зелен металик,5da41ea3f969787ed811104c
Ford, Mondeo,2002,2500, Дизел, Ръчни скорости,246960,115,Сив,62fb56812a4889a0f5074c02
Chevrolet, Camaro,2020,87900, Бензин, Автоматични скорости,64000,455,Сребърен металик,61a6a31af7e7ac0bc23e5e32
Rolls, Royce,2015,409000, Бензин, Автоматични скорости,51000,632,Син металик,5e480bf73aa8f575a72f2545
Honda, Accord,2007,13500, Бензин, Автоматични скорости,276800,190,Черен металик,62b8c9256a9cfe050506ea22
Audi, A4,2005,6950, Дизел, Ръчни скорости,172000,140,Тъмно сив,61e962af30b2fa3e5630cb72
BMW, 535,2014,36500, Дизел, Автоматични скорости,235600,313,Син металик,629e4b054cc7a4402e095762
Opel, Zafira,2015,16999, Дизел, Ръчни скорости,112385,136,Хамелеон,62fb563deefb3c6c5b084eb3
BMW, 330,2002,6000, Дизел, Ръчни скорости,255000,184,Черен металик,62d7022779ea88e6e4061fc7
Ford, Fiesta,2008,4500, Дизел, Ръчни скорости,133013,68,Сив,62fb5608a4ad04ad3500cc82
BMW, 435,2015,48900, Дизел, Автоматични скорости,174000,313,Кафяв металик,62b8b5879be8cea62709ede2
Audi, A6,2003,2499, Дизел, Автоматични скорости,251000,180,Тъмно син,62d545998fd78240940e0262
VW, Touran,2007,8400, Бензин, Автоматични скорости,170600,140,Тъмно син,62e42830c9670b327e0600c4
Audi, A6,2008,6500, Дизел, Ръчни скорости,196000,170,Черен,62d1323f8d95c50c1b03a572
VW, Golf,1998,2200, Дизел, Ръчни скорости,235000,110,Син,62e3e351322fd725530616c3
Skoda, Octavia,1998,4400, Дизел, Ръчни скорости,268330,90,Светло сив,62fb551eb733166bd30fd462
Mercedes-Benz, S,2006,20100, Дизел, Автоматични скорости,246527,235,Черен,62e10de7d621be5a5c076373
BMW, 530,2020,89500, Дизел, Автоматични скорости,73165,265,Черен металик,61e548e95d9a234fc61af8b3
Opel, Corsa,2017,15999, Дизел, Ръчни скорости,95457,95,Бял,62fb5449709fbc424a0dae85
Skoda, Fabia,2005,2500, Бензин, Ръчни скорости,206000,64,Светло син,62fb54340d905ad6b60028e3
Peugeot, 508,2019,49999, Дизел, Автоматични скорости,49200,130,Черен металик,62fb542a836e99d87806df32
Mazda, CX,2013,18750, Дизел, Ръчни скорости,182000,150,Перла,62fb540dba979a756c0ab112
Honda, CR-V,2021,75999,, Автоматични скорости,19000,184,Сив,62fb53cb46cc2d5e1409a873
Dacia, Duster,2017,20699, Дизел, Ръчни скорости,210245,109,Жълт металик,62bbec626323aad8ee0798b3
Opel, Corsa,2016,14500, Бензин, Ръчни скорости,80000,90,Тъмно сив,6221d8bef7860c7a98638b65
Ford, Fiesta,2010,6600, Бензин, Ръчни скорости,112000,82,Син,61c72ccd51840f20ba315282
VW, Touran,2005,4750, Дизел, Ръчни скорости,240000,101,Сив металик,62fb536a6181b26dbe044653
Opel, Astra,2005,3700, Дизел, Ръчни скорости,260000,100,Черен металик,62c1f5127623b4f135074c92
Audi, A4,2008,9000, Дизел, Автоматични скорости,200000,140,Сив,62e24cab9ab44421320e5092
VW, Golf,2009,8850, Бензин, Ръчни скорости,92000,122,Черен металик,62bc559f8d1fabf4010e7a52
VW, Golf,2011,17900, Бензин, Ръчни скорости,152400,160,Черен,628fe51bbeb31019270267f5
Audi, A6,2006,11800, Дизел, Автоматични скорости,245506,224,Червен металик,62c6ba7c455429645806c212
Ford, Focus,2004,2750, Дизел, Ръчни скорости,206000,90,Сив металик,62e2a3f4de2f3a5d4e02fbf3
Toyota, RAV,2011,18500, Дизел, Ръчни скорости,154000,150,Светло сив,62ebe6c2a0fceea45a0ea9a3
BMW, 530,2011,27999, Дизел, Автоматични скорости,149990,258,Черен металик,60a2cc7e9261082d1d621ea2
Mercedes-Benz, C,2001,3750, Дизел, Ръчни скорости,111111,116,Сив,626fd01980c011614e0d35f2
Citroen, C5,2002,2300, Дизел, Ръчни скорости,286000,110,Светло сив,62727406266f35fe940c2393
Opel, Astra,2000,3000, Дизел, Ръчни скорости,212000,101,Сив,62fb529c153fa878250def65
Hyundai, Santa,2013,29700, Дизел, Ръчни скорости,158000,197,Тъмно сив,62e7f636df63e22e93013202
VW, Golf,2007,8300, Дизел, Ръчни скорости,243000,105,Черен металик,62fb5246481a7a010f0a2452
Audi, A3,2000,2900, Бензин, Ръчни скорости,187643,102,Тъмно син металик,62fb522ee5ffb3cdc5025a42
Skoda, Superb,2011,17490, Дизел, Автоматични скорости,217000,170,Тъмно сив металик,6255809ad7e744603303ec73
Mazda, CX,2013,24999, Дизел, Автоматични скорости,149000,175,Черен металик,6290a59528c3b4ebcb01d1d3
Citroen, C3,2009,7555, Бензин, Ръчни скорости,163000,120,Бял металик,6295d346994acfd8e20f3623
Audi, A4,2016,30500, Дизел, Автоматични скорости,200000,150,Бял металик,62b5b391c0e9e23e930a3b12
Chevrolet, Captiva,2008,5999, Газ/Бензин, Ръчни скорости,222222,136,Черен металик,628baa001cd5306e1d033b13
Ssangyong, REXTON,2005,3500, Дизел, Ръчни скорости,200000,165,Сив металик,628bac32e457e9b2a70818c3
Dacia, Dokker,2013,8500, Дизел, Ръчни скорости,200000,110,Тъмно сив,62ee0ed8d4c76608860c7cf4
Skoda, Fabia,2019,22499, Газ/Бензин, Ръчни скорости,24486,75,Тъмно син,62d566d8edfc73aabf0f8ec3
Ford, Fiesta,2018,18999, Бензин, Ръчни скорости,60832,71,Червен,628b8dddd7c5e6673b00e7f4
Jeep, Grand,2000,5900, Дизел, Автоматични скорости,104864,150,Кафяв металик,62989ead9625b9363e07a872
VW, Passat,2013,18799, Дизел, Автоматични скорости,181645,140,Тъмно сив,62f4ec3e61f9f04ac5075704
Mazda, 6,2004,4600, Газ/Бензин, Ръчни скорости,223000,120,Светло сив металик,5da41902a97fce046431875d
Volvo, XC,2009,17800, Дизел, Автоматични скорости,174015,163,Бял металик,62a2e5a1d3ea126e34030e26
Mercedes-Benz, C,2005,6999, Дизел, Автоматични скорости,267429,170,Тъмно син,62cc018a62c7a56cdd0345b2
BMW, Bertone,1992,7399, Дизел, Ръчни скорости,223885,116,Черен,62bf0316bee97b5e5c0e1282
Alfa, Romeo,2009,7000, Дизел, Ръчни скорости,117000,150,Черен,62e5281d6c8690788b0cfa92
Nissan, Murano,2006,9500, Газ/Бензин, Автоматични скорости,228289,234,Сив металик,61a0b290f82a0508a2731044
Toyota, RAV,2008,10899, Дизел, Ръчни скорости,202678,136,Светло сив,628b8829dea52da4b402c9c2
Kia, Ceed,2007,7000, Дизел, Ръчни скорости,175000,116,Сив металик,62fb510e2edb37648f091152
Toyota, RAV,2003,6849, Дизел, Ръчни скорости,234765,116,Светло сив,62f247dae400443eb50dc5f4
Citroen, C4,2009,5900, Дизел, Ръчни скорости,160000,90,Черен,5da421386aa9c573422508ed
Mercedes-Benz, ML,2006,13000, Дизел, Автоматични скорости,366607,224,Кафяв металик,62553c803c7abb61580052a3
Toyota, RAV,2003,6749, Дизел, Ръчни скорости,224669,116,Светло сив,6278c7d61dd93865bc064403
Peugeot, 508,2013,13800, Дизел, Ръчни скорости,180000,136,Тъмно сив,5fedb400c57add523461c053
Kia, Sportage,2005,8599, Дизел, Автоматични скорости,230189,113,Тъмно сив,627e6831c9702c23340f6be3
Mazda, 5,2006,5900, Дизел, Ръчни скорости,192000,142,Бял,62e65a172ca5837d8e0982c6
BMW, X5,2005,10199, Дизел, Автоматични скорости,228678,218,Тъмно сив,61eeb157588f0c1713144bb5
Citroen, C1,2009,4700, Бензин, Ръчни скорости,90000,55,Бял,623c578a4632184a654e43f4
VW, Touran,2005,5800, Дизел, Автоматични скорости,240000,140,Бял,62f61f67d8ea2929ae0fa0c2
Fiat, Doblo,2015,17799, Дизел, Ръчни скорости,182584,105,Бял,62b30ff4594a971f810ade43
Skoda, Fabia,2001,3100, Бензин, Ръчни скорости,146000,101,Сив,62fb5101edc08cb3600cd3b4
BMW, 120,2005,6299, Бензин, Ръчни скорости,247065,130,Тъмно сив,61eea66be5d5c3131a0aa795
BMW, 118,2010,8799, Дизел, Ръчни скорости,218894,143,Тъмно сив,6247029ae58ea294d40979c3
BMW, X6,2008,26999, Бензин, Автоматични скорости,241760,306,Светло сив,62e02b7f8804ac13da06aae2
Audi, A4,2008,11999, Дизел, Автоматични скорости,243009,143,Тъмно сив,62c6d9bf0a43d98fa805f9b3
Mazda, 3,2005,6999, Бензин, Ръчни скорости,119087,105,Светло сив,61ee850f7f836f6370437f92
BMW, 730,2011,32499, Дизел, Автоматични скорости,228001,245,Светло сив,61eeb29600999605b760a428
Mercedes-Benz, E,2010,18200, Дизел, Автоматични скорости,218000,170,Бежов металик,628cb8ce23a0b0a6e20a0274
Hyundai, i30,2010,6800, Дизел, Ръчни скорости,182000,90,Светло сив,62938a21531dedde6306afd3
Ford, Mondeo,2008,7600, Бензин, Автоматични скорости,190000,160,Червен,62ba92a4a80675312709f6b3
Renault, Scenic,2012,7500, Дизел, Ръчни скорости,189000,95,Черен,62ce543f42817ec6c6005a92
Honda, CR-V,2008,13200, Дизел, Ръчни скорости,169000,140,Сив,6283471bcfbb0752950308e2
Citroen, Berlingo,2006,3500, Дизел, Ръчни скорости,253000,51,Светло сив металик,627a5e20db5abe9a770c4ee2
BMW, 530,2006,14300, Дизел, Автоматични скорости,410000,231,Тъмно син металик,62d948bdc1d542d491096894
VW, Jetta,2017,23999, Бензин, Автоматични скорости,62000,150,Черен,62bc2968afc305e5600907d2
Mercedes-Benz, C,2009,15900, Дизел, Автоматични скорости,192000,170,Сив металик,62fb5051d4f584f1bd019cf4
Mazda, Premacy,2002,2500, Дизел, Ръчни скорости,198376,101,Син металик,62fb46c96b791cd98f072c33
Land, Rover,2004,14200, Дизел, Автоматични скорости,216500,230,Тъмно сив,62fb4fdfb65a47ba91043344
Opel, Astra,2013,14800, Бензин, Ръчни скорости,108397,140,Бял,62fb4fca965ae90791076cd3
Peugeot, 206,2004,3500, Бензин, Ръчни скорости,182000,75,Сив металик,62f740b13249f15f3d025333
Seat, Leon,2007,5399, Бензин, Ръчни скорости,158000,102,Черен металик,6197a6740eb093004b526d44
Opel, Meriva,2005,3999, Бензин, Ръчни скорости,156000,101,Син металик,62f4a6f3ccbad3d57402f0f2
Peugeot, 208,2014,11500, Дизел, Ръчни скорости,178529,92,Бял,62e3a68e4c142cecb80a19a2
Toyota, Corolla,2006,5800, Дизел, Ръчни скорости,175000,116,Бежов металик,62f4a77c0993531eb70a5462
Ford, Focus,2006,4400, Дизел, Ръчни скорости,183000,115,Сив,62fb4f737c55abae650b3bb5
BMW, 745,2005,17000, Дизел, Автоматични скорости,256000,329,Тъмно син металик,62dd7e36fd8cf65378010a92
Hyundai, Tucson,2008,5800, Дизел, Ръчни скорости,190000,140,Черен,62ed097b9dca4df5bc0daf15
Ford, Kuga,2009,15500, Бензин, Ръчни скорости,131908,200,Черен металик,62fb4f66f42c2d32dc076e32
